paper_id,section,question,answer
1076,Section 1.2: Data Duplication is Common,How many disks were studied in the Department of Computer Science and Engineering at the Ohio State University to make a case for data duplication in file systems?,15
1076,Section 1.3: Making FTL Content Aware,What has been designed to speed up fingerprinting?,acceleration methods
1076,Section 1.3: Making FTL Content Aware,What can CAFTL effectively reduce to flash?,write traffic
1076,Section 1.3: Making FTL Content Aware,What mechanism does CAFTL use to coalesce redundant data?,twolevel mapping
1076,Section 1.3: Making FTL Content Aware,What does CAFTL eliminate?,duplicate writes
1076,Section 1.3: Making FTL Content Aware,What type of solution is CAFTL?,drop-in
1076,Section 1.3: Making FTL Content Aware,What type of compatibility is CAFTL?,backward compatible
1076,Section 1.3: Making FTL Content Aware,CAFTL is orthogonal to what other FTL policies?,garbage collection
1076,Section 1.4: Our Contributions,What have we studied in file systems?,data duplications
1076,Section 1.4: Our Contributions,What is the first study using in SSDs?,effective deduplication
1076,Section 1.4: Our Contributions,What do we discuss in Section 2 of this paper?,unique challenges
1076,Section 1.4: Our Contributions,What section introduces the design of CAFTL and our acceleration methods?,Section 3
1076,Section 1.4: Our Contributions,What is negligible about the techniques used to accelerate the in-line deduplication in SSD devices?,performance overhead
1076,Section 1.4: Our Contributions,What type of simulations has CAFTL been shown to improve the lifespan of SSDs?,trace-driven
1076,Section 1.4: Our Contributions,What do we present in Section 4 of this paper?,performance evaluation
1076,Section 1.4: Our Contributions,What section gives the related work?,Section 5
1076,Section 1.4: Our Contributions,What did we implement in the DiskSim simulator?,CAFTL
1076,Section 1.4: Our Contributions,What has been carefully designed to extend the SSD lifespan by removing duplicate writes and redundant data with minimal overhead?,content-aware FTL
1076,Section 2: Technical Challenges,What makes deduplication particularly challenging in SSDs?,unique requirements
1076,Section 2: Technical Challenges,What is one of the challenges that CAFTL is designed for running in an SSD device with limited memory space and computing power?,Limited resources
1076,Section 3: The Design of CAFTL,How many critical objectives does CAFTL aim to reach?,three
1076,Section 3: The Design of CAFTL,What must we minimize to make CAFTL truly effective in practice?,runtime overhead
1076,Section 3.1: Overview of CAFTL,What refers to the case where CAFTL proactively examines the incoming data and cancels duplicate writes before committing a write request to flash?,Inline deduplication
1076,Section 3.1: Overview of CAFTL,How often does CAFTL scan the flash memory?,periodically
1076,Section 3.1: Overview of CAFTL,What eliminates duplicate writes and redundant data through a combination of both in-line and out-of-line deduplication?,CAFTL
1076,Section 3.1: Overview of CAFTL,What illustrates the process of handling a write request in CAFTL?,Figure 3
1076,Section 3.2: Hashing and Fingerprint Store,What is excessively slow?,byte-by-byte comparison
1076,Section 3.2: Hashing and Fingerprint Store,What does CAFTL try to identify and remove?,duplicate writes
1076,Section 3.2: Hashing and Fingerprint Store,What can be determined by comparing fingerprints?,Duplicate data
1076,Section 3.2.1: Choosing hashing units,What is inappropriate for CAFTL?,variable-sized chunking
1076,Section 3.2.1: Choosing hashing units,What approach does CAFTL adopt?,fixedsized chunking
1076,Section 3.2.1: Choosing hashing units,What approach does CAFTL use?,chunk-based deduplication
1076,Section 3.2.1: Choosing hashing units,What is the basic operation unit in flash?,page
1076,Section 3.2.2: Hash function and fingerprints,What percentage of fingerprints are highly duplicated?,10-20%
1076,Section 3.2.2: Hash function and fingerprints,What do most lookups eventually turn out to be?,useless
1076,Section 3.2.2: Hash function and fingerprints,How long is the hash value for each page?,160-bit
1076,Section 3.2.2: Hash function and fingerprints,What type of hash function is used for summarizing the content of pages?,collision-free
1076,Section 3.2.2: Hash function and fingerprints,What type of fingerprints should we store in memory?,most likely-to-be-duplicated
1076,Section 3.2.2: Hash function and fingerprints,What is a widely used cryptographic hash function?,SHA-1
1076,Section 3.2.2: Hash function and fingerprints,Most fingerprints are what?,unique
1076,Section 3.2.3: The fingerprint store,In what manner do we insert buckets in the fingerprint store?,round-robin
1076,Section 3.2.3: The fingerprint store,What is the name of the smallest reference counter in a bucket?,coldest
1076,Section 3.2.3: The fingerprint store,What maintains the most highly referenced fingerprints in memory?,fingerprint store
1076,Section 3.2.3: The fingerprint store,What logically partitions the hash value space into N segments?,f
1076,Section 3.2.3: The fingerprint store,What is allocated and linked into a bucket list of the corresponding segment after a fingerprint is inserted?,empty bucket
1076,Section 3.2.3: The fingerprint store,What type of fingerprint indexes the entry?,160-bit
1076,Section 3.2.3: The fingerprint store,What is initially allocated in the fingerprint store?,no bucket
1076,Section 3.3: Indirect Mapping,What type of indirect mapping structure can we use to locate the physical page for a logical page?,two-level
1076,Section 3.3: Indirect Mapping,"When a physical page is relocated to another place, what must we be able to identify quickly?",logical pages
1076,Section 3.3: Indirect Mapping,How many challenges do SSDs have that make it difficult to use the 1-to-1 mapping mechanism for CAFTL?,two
1076,Section 3.3: Indirect Mapping,What is a core mechanism in the SSD architecture?,Indirect mapping
1076,Section 3.3.1: Two-level indirect mapping,What bit is used to differentiate PBAs and VBAs in the primary mapping table and a secondary mapping table in memory?,32-bit
1076,Section 3.3.1: Two-level indirect mapping,How much storage space does a page size of 4KB address?,"8,192 GB"
1076,Section 3.3.1: Two-level indirect mapping,How many fields does the secondary mapping table have?,two
1076,Section 3.3.1: Two-level indirect mapping,What denotes the physical flash page?,32-bit PBA
1076,Section 3.3.1: Two-level indirect mapping,What handles regular file system workloads?,CAFTL
1076,Section 3.3.1: Two-level indirect mapping,How much additional overhead does the secondary mapping table incur in comparison to the DFTL method of storing the most frequently accessed entries of the mapping tables in memory?,minimal
1076,Section 3.3.1: Two-level indirect mapping,How does the two-level indirect mapping mechanism improve reverse updates to the mapping of duplicate logical pages?,significantly simplifies
1076,Section 3.3.1: Two-level indirect mapping,What is a similar approach to CAFTL to reduce the memory demand by selectively maintaining the most frequently accessed entries of the mapping tables in memory?,DFTL
1076,Section 3.3.1: Two-level indirect mapping,"For duplicate pages, how many extra memory access is needed for the lookup operation of the primary mapping table and a secondary mapping table in memory?",one
1076,Section 3.3.1: Two-level indirect mapping,What does the primary mapping table map to a PBA if the logical page is unique?,a LBA
1076,Section 3.3.2: The mapping tables in flash,What is an example of a capacitor that can provide enough current to flush the unwritten logs into the journal?,a SuperCap
1076,Section 3.3.2: The mapping tables in flash,What is an example of a capacitor that can provide enough current to flush the unwritten logs into the journal?,SuperCap
1076,Section 3.3.2: The mapping tables in flash,What is also maintained in flash memory?,mapping relationship
1076,Section 3.3.3: The metadata pages in flash,How much space does a 32GB SSD need to store metadata?,192KB
1076,Section 3.4: Acceleration Methods,What is the key bottleneck of in-line deduplication in CAFTL?,Fingerprinting
1076,Section 3.4: Acceleration Methods,How many effective techniques are presented to reduce the negative impact of CAFTL?,three
1076,Section 3.4.1: Sampling for hashing,How many pages are selected as a sample page for fingerprinting in file system workloads?,one page
1076,Section 3.4.1: Sampling for hashing,What does CAFTL propose to use to select the first four bytes from each page in a request and concatenate the first four bytes into a 32-bit numeric value?,Content-based Sampling
1076,Section 3.4.1: Sampling for hashing,What isn't useful in file system workloads because duplicate writes are not a 'common case' as in a backup system?,fingerprinting
1076,Section 3.4.1: Sampling for hashing,"In CAFTL, what does hashing itself incur a high latency cost in a file system workload?",hashing
1076,Section 3.4.1: Sampling for hashing,What could sampling affect?,deduplication
1076,Section 3.4.1: Sampling for hashing,What is not a 'common case' as in a backup system?,duplicate writes
1076,Section 3.4.1: Sampling for hashing,What do we do if the whole write request is not a duplicate and we assume the whole request would not be a duplicate and reduce the hashing cost at the earliest possible time?,abort fingerprinting
1076,Section 3.4.1: Sampling for hashing,"What do we deliberately avoid selecting the sample pages based on if two requests carry the same content in the same request, or on hashing itself incurs high latency?",hash values
1076,Section 3.4.2: Light-weight pre-hashing,What type of prehashing technique is proposed?,light-weight
1076,Section 3.4.3: Dynamic switches,What percentage of the occupied cache space hits a high watermark?,low watermark
1076,Section 3.4.3: Dynamic switches,What is an acceptable tradeoff for retaining high performance?,out-ofline deduplication
1076,Section 3.4.3: Dynamic switches,What does CAFTL provide as the last line of defense for performance protection?,dynamic switch
1076,Section 3.5: Out-of-line Deduplication,How many times is the process repeated for K times until all the fingerprints are processed?,M N
1076,Section 3.5: Out-of-line Deduplication,How many fingerprints are there in total?,M fingerprints
1076,Section 3.5: Out-of-line Deduplication,What is simple?,Out-of-line fingerprinting
1076,Section 3.5: Out-of-line Deduplication,Out-of-line fingerprinting and deduplication can be performed together with what process?,GC
1076,Section 3.5: Out-of-line Deduplication,What constraint makes out-of-line deduplication more complicated?,memory space
1076,Section 3.5: Out-of-line Deduplication,What is a common solution for out-of-line deduplication?,merge sort
1076,Section 3.5: Out-of-line Deduplication,How many fingerprints are in total?,M
1076,Section 4: Performance Evaluation 4.1 Experimental Systems,What is the name of the system that has been implemented and evaluated based on a comprehensive trace-driven simulation?,CAFTL
1076,Section 4.1.1: SSD Simulator,What was added to the current version of CAFTL to handle incoming read and write requests?,shared buffer
1076,Section 4.1.1: SSD Simulator,What was the Microsoft ® Research SSD extension used for?,prior work
1076,Section 4.1.3: Workloads and trace collection,How are fingerprints and other request information transferred to another machine?,netconsole
1076,Section 4.1.3: Workloads and trace collection,What distro does the Ext3 file system use?,Ubuntu 9.10
1076,Section 4.1.3: Workloads and trace collection,What is a typical office workload?,"Desktop (d1,d2)"
1076,Section 4.1.3: Workloads and trace collection,How many workloads were selected from three representative categories?,11
1076,Section 4.2: Effectiveness of Deduplication,What processor does the SSD have?,934MHz
1076,Section 4.2: Effectiveness of Deduplication,How many sets of experiments are performed to show the effectiveness of deduplication in CAFTL?,two sets
1076,Section 4.2: Effectiveness of Deduplication,What does CAFTL want to remove?,duplicate writes
1076,Section 4.2.1: Removing duplicate writes,What is the rate of duplicate writes in the 11 workloads?,28.1%
1076,Section 4.2.1: Removing duplicate writes,What percentage of duplicate writes does CAFTL identify in offline?,86.2%
1076,Section 4.2.1: Removing duplicate writes,What size sampling unit allows CAFTL to achieve a lower but reasonable deduplication rate?,larger
1076,Section 4.2.1: Removing duplicate writes,In what section will we give more detailed analysis on the effect of sampling unit sizes?,"Section 4.4.1,"
1076,Section 4.2.1: Removing duplicate writes,What refers to the optimal case where traces are examined and deduplicated offline?,offline
1076,Section 4.2.1: Removing duplicate writes,What is a sampling unit size of 128KB denoted as?,nosampling
1076,Section 4.2.1: Removing duplicate writes,How many workloads are running on CAFTL?,11
1076,Section 4.2.2: Extending flash space,How is CAFTL able to save up to 31.2% of the occupied flash blocks?,in
1076,Section 4.2.2: Extending flash space,How many workloads are relatively smaller?,two
1076,Section 4.2.2: Extending flash space,How much is the number of pages being written reduced by?,16.6%
1076,Section 4.3: Performance Impact,How many key factors are studied in CAFTL?,three
1076,Section 4.3: Performance Impact,What methods are not applied in experiments?,acceleration methods
1076,Section 4.3: Performance Impact,What must we retain to make CAFTL truly effective in practice?,high performance
1076,Section 4.3.1: Cache size,What processor did we configure an SSD with in the experiments?,934MHz
1076,Section 4.3.1: Cache size,How much do the read and write latencies increase with a small cache space?,34%
1076,Section 4.3.1: Cache size,What reduces the probability of being blocked by an in-progress flash write operation?,CAFTL
1076,Section 4.3.1: Cache size,"With a 16MB cache, the latency increases become what?",negligible
1076,Section 4.3.1: Cache size,Where do we show the percentage of the increase of average read/write latencies?,In
1076,Section 4.4: Acceleration Methods,What is the maximum speedup observed in t1?,110.6 times
1076,Section 4.4: Acceleration Methods,How could the high computational latency caused by hashing be perceived by the users?,and
1076,Section 4.4: Acceleration Methods,How many techniques have been developed to accelerate fingerprinting?,three
1076,Section 4.4: Acceleration Methods,How much does h7 speed up for reads?,94.1 times
1076,Section 4.4: Acceleration Methods,What is the deduplication rate reduced from to 15.4%?,18%
1076,Section 4.4: Acceleration Methods,What processor does the SSD have?,934MHz
1076,Section 4.4.2: Light-weight pre-hashing,"Some workloads (h1-h5) receive no benefits, because they are less what intensive?",I/O
1076,Section 4.4.2: Light-weight pre-hashing,What uses a fast CRC32 hash function to filter most unlikely-to-be-duplicated pages before performing high-cost fingerprinting?,pre-hashing
1076,Section 4.4.2: Light-weight pre-hashing,What is the deduplication rate achieved by combining all three acceleration techniques with a 2MB on-device buffer?,19.9%.
1076,Section 4.4.2: Light-weight pre-hashing,What can we almost completely remove by combining all the three acceleration techniques with only a 2MB on-device buffer?,performance overhead
1076,Section 4.4.2: Light-weight pre-hashing,What does CAFTL provide to dynamically turn on/off the in-line deduplication?,dynamic switch
1076,Section 4.4.2: Light-weight pre-hashing,What is the low watermark configured to be in the best case of pre-hashing versus CAFTL without pre-hashing?,50%
1076,Section 4.4.2: Light-weight pre-hashing,What hash function does light-weight pre-hashing use to filter most unlikely-to-be-duplicated pages before performing high-cost fingerprinting?,CRC32
1076,Section 4.4.2: Light-weight pre-hashing,Which case receives the most significant performance speedup by a factor of 200.6 times?,t1
1076,Section 4.4.2: Light-weight pre-hashing,What type of workload is the best case for pre-hashing because it has a long waiting queue and makes the queuing effect particularly significant?,write intensive
1076,Section 4.4.2: Light-weight pre-hashing,Pre-hashing can reduce latencies by a factor of up to how many times for reads and 3.9 times forwrites in the best case of t1?,148.3
1076,Section 5: Other Related Work,What is considered to be a constrained resource in depletable storage systems?,write cycles
1076,Section 5: Other Related Work,What summarizes the techniques used to design garbage collection and wear-leveling policies in the SSD industry?,survey
1076,Section 5: Other Related Work,What uses flash memory to speed up index lookups for inline storage deduplication?,ChunkStash
1076,Section 5: Other Related Work,What tries to improve reliability of an SSD-based RAID storage by distributing parity unevenly across SSDs?,Differential RAID
1076,Section 5: Other Related Work,What is one of the early work on lifespan issues that focuses on designing?,garbage collection
1076,Section 5: Other Related Work,Who extends SSD lifetime by maintaining a log-structured HDD cache and migrating cached data periodically?,Griffin
1076,Section 6: Conclusion and Discussions,What are we considering adding into SSDs?,on-line compression
1076,Section 6: Conclusion and Discussions,Who told us that memory accounts for a small percentage of the total production cost?,SSD manufacturer
1076,Section 6: Conclusion and Discussions,What type of deduplication can users disable in an SSD?,in-line deduplication
1076,Section 6: Conclusion and Discussions,What is the stringent requirement for each flash page in a clean erase block to be programmed only once?,"""one-time programming"""
1077,Title,What is the title of the paper?,Provenance for System Troubleshooting
1077,Abstract:,What can help expose hidden dependencies?,system-level provenance
1077,Abstract:,Who uses a variety of techniques to track down and repair problems?,System administrators
1077,Section 1: Introduction,What can expose hidden dependencies?,system-level provenance
1077,Section 2: Dependencies,Efficient troubleshooting requires what?,mental models
1077,Section 2: Dependencies,What is the custom query language used by the PASS project called?,PQL
1077,Section 2: Dependencies,What does Apache depend on to properly specify the location of httpd.conf?,runtime environment
1077,Section 2: Dependencies,"At a high level, components can be thought of as what?",subsystems
1077,Section 2: Dependencies,What can be thought of as subsystems?,components
1077,Section 3: Troubleshooting,What is the only purpose for which in-house solutions can be used in a system that has little economic incentive to create polished user interfaces or comprehensive documentation?,internal use
1077,Section 3: Troubleshooting,What type of graph would sysadmins benefit from in order to troubleshoot in the absence of a clear and accurate model of component dependencies?,explorable graph
1077,Section 3: Troubleshooting,How many of these approaches contributes very much to exposing complex system dependencies?,None
1077,Section 3: Troubleshooting,What type of solutions do many organizations develop for internal use only?,in-house
1077,Section 3: Troubleshooting,"In most UNIX distributions, what file does the resolver load its configuration from?",/etc/resolv.conf.
1077,Section 3: Troubleshooting,How have sysadmins' efforts been hindered by the complexity of a system model in the absence of a clear and accurate system model?,significantly hindered
1077,Section 3: Troubleshooting,How many resources do sysadmins have for determining the dependencies of a program in the absence of formal documentation?,few resources
1077,Section 4: Graph Compression,"What kind of dependencies are known a priori, either via direct experience, documentation, or technical detail, e.g. statically-linked programs?",first-order dependencies
1077,Section 4: Graph Compression,"What of a program's outputs depends upon a program's inputs, but the program itself is not dependent on every input to function correctly?",provenance
1077,Section 4: Graph Compression,What frequently defies all notions of predictability?,shell scripts
1077,Section 4: Graph Compression,"How many shared libraries does the program cat depend on to function correctly, yet a provenance graph includes edges to every distinct input object that cat opens?",three
1077,Section 4: Graph Compression,What does a provenance graph include that will greatly reduce the size and density of the graph?,Certain edges
1077,Section 4: Graph Compression,What is the provenance graph a graph of potential that is not essential to the core behavior of cat?,dependencies
1077,Section 4: Graph Compression,What can we use to guide us to increase the probability that an edge truly represents a program dependency?,simple observations
1077,Section 4: Graph Compression,Files residing in well-known configuration directories such as what can be labeled with a high probability when all other indicators are (nearly) equal?,/etc
1077,Section 5: Future Work,"What is not comprehensive due to more sources of provenance being expressed via other information vectors, e.g. signals, sockets, and exit codes?",provenance graphs
1077,Section 5: Future Work,"The current implementation of PASS examines what as expressed only via pipes, shared memory (mmap), process environments, and the filesystem?",provenance
1077,Section 6: Conclusions,What can help system administrators troubleshoot problems that involve complex hidden dependencies?,provenance graphs
1077,Section 6: Conclusions,Who is responsible for troubleshooting and maintenance?,system administrators
1077,Section 6: Conclusions,Who would be of huge benefit to a tool that aids in the timely development of accurate mental models?,sysadmins
1078,Title,What is the title of the paper?,Static Checking of Dynamically-Varying Security Policies in Database-Backed Applications
1078,Abstract:,What do specifications come in the form of as policies?,SQL queries
1078,Abstract:,What type of policies does our tool check?,information flow
1078,Abstract:,What do queries depend on to provide user-dependent policies?,secrets
1078,Section 1: Introduction,Who must consider all possible flows of control through a program?,programmer
1078,Section 1: Introduction,What is the name of the tool used for static analysis of database-backed Web applications?,UrFlow
1078,Section 1: Introduction,What impels developers to implement many application-specific schemes for access control?,Realworld requirements
1078,Section 1: Introduction,Who has an easier time writing specifications compatible with dynamic analysis?,Real developers
1078,Section 1: Introduction,What type of analysis provides strong guarantees that hold for all possible program executions?,static
1078,Section 1: Introduction,What provides strong guarantees that hold for all possible program executions?,Static analysis
1078,Section 1: Introduction,What often encodes some kind of access control matrix?,a database
1078,Section 1: Introduction,What can often be implemented without requiring any program annotations included solely to make analysis easier?,Dynamic analysis
1078,Section 1: Introduction,How many extremes have their characteristic advantages?,two
1078,Section 1: Introduction,What overhead does static analysis not add?,run-time
1078,Section 2: SQL Queries as Policies,What value does Ur/Web not allow every object type to be inhabited by?,
1078,Section 2: SQL Queries as Policies,What is a function that checks a cookie and returns its user ID if the password is correct?,cookie login
1078,Section 2: SQL Queries as Policies,What is the value of the single expression that is the function body?,function result
1078,Section 2: SQL Queries as Policies,How many secret strings does an application have?,per-user
1078,Section 2: SQL Queries as Policies,What does a secret record contain?,user ID
1078,Section 2: SQL Queries as Policies,What is the schema of a simple application that maintains a database of users and per-user secret strings declared to?,Ur/Web
1078,Section 2: SQL Queries as Policies,What acts like a typed global variable which exists separately on each Web browser?,cookie
1078,Section 2: SQL Queries as Policies,What is a simple application that maintains a database of users and per-user secret strings?,e
1078,Section 2.1: What is Being Checked?,What does the value of every explicit parameter to the application include all form field values for in a form?,page requests
1078,Section 2.1: What is Being Checked?,What is the name of the program that the analyzer checks that has a concise description of what it checks?,UrFlow
1078,Section 2.1: What is Being Checked?,What is the most restrictive predicate thatsatisfies the following rules?,known
1078,Section 2.1: What is Being Checked?,What property is enforced by the analyzer as a function of the policy the user specifies?,confidentiality property
1078,Section 2.1: What is Being Checked?,What type of cookie was given to the login cookie in the last example?,record type
1078,Section 2.2: Authorizing Database Writes,What is the SQL query notation for modification policies that UrFlow will always write in order to avoid the choice of the SELECT clause being ignored?,SELECT *
1078,Section 2.2: Authorizing Database Writes,What policy must tag a FROM table as Old?,mayDelete
1078,Section 2.2: Authorizing Database Writes,"In checking against a particular policy query, what do we interpret as the universal relation, containing all possible tuples, in UrFlow's SQL query?",New relation
1078,Section 3: Flexibility of Query-Based Policies,What represents an access-control list in a simple Web message forum system?,table
1078,Section 3: Flexibility of Query-Based Policies,What policy language supports access control techniques besides user accounts with passwords?,UrFlow
1078,Section 3: Flexibility of Query-Based Policies,What does a user receive after submitting his votes to a poll that allows him to view the results of a poll?,a code
1078,Section 3: Flexibility of Query-Based Policies,What does the UrFlow implementation allow forums to be marked as in order for a visitor to read their contents?,"public,"
1078,Section 3: Flexibility of Query-Based Policies,What table grants users admin access to all forums in the UrFlow policy language?,ACL
1078,Section 3: Flexibility of Query-Based Policies,What allows information flows and updates based on the rules in the UrFlow policy language?,Additional policies
1078,Section 3: Flexibility of Query-Based Policies,What leads to natural descriptions of many natural policies?,writing specifications
1078,Section 4: An Outline of the Analysis,What are write commands and database updates?,possibly-unsafe operations
1078,Section 4: An Outline of the Analysis,What does the ESC approach require to finitize the path space in UrFlow?,program annotations
1078,Section 4: An Outline of the Analysis,What is the Extended Static Checker family known by the acronym Simplify prover?,ESC
1078,Section 4: An Outline of the Analysis,What did the ESC projects use for the purpose of asking an automated theorem prover if S  C or whether S  C?,Simplify prover
1078,Section 4: An Outline of the Analysis,What is the term SMT used for in the field of static program checking?,satisfiability modulo
1078,Section 4: An Outline of the Analysis,How many feasible program paths can a non-trivial Web application effectively follow?,infinitely many
1078,Section 4: An Outline of the Analysis,What implies the safety of an operation in a set of settings?,logical condition
1078,Section 4: An Outline of the Analysis,What might be out of bounds in an array dereference?,index
1078,Section 4: An Outline of the Analysis,What did UrFlow take advantage of in the design of the average Web application?,control-flow simplicity
1078,Section 4: An Outline of the Analysis,What may not always be safe?,Some operations
1078,Section 4: An Outline of the Analysis,"What state can stand for infinitely many concrete states, according to UrFlow's formulas of firstorder logic?",abstract state
1078,Section 5: Symbolic Evaluation,"Where the function arguments are named X i, we create an initial state known as what?",x i
1078,Section 5: Symbolic Evaluation,The predicates are expressed only in terms of what type of variables?,logical
1078,Section 5: Symbolic Evaluation,What are the abstra states of UrFlow defined in terms of a simple language of logical expressions and predicates?,c
1078,Section 5: Symbolic Evaluation,"Where the function arguments are named, we create an initial state (known(x i )), X i  x i , for fresh, distinct variables x i , what is the name of the variable?",X i
1078,Section 7: Discussion,What can UrFlow do to mitigate the remaining risk categories?,contribute
1078,Section 7: Discussion,What can UrFlow use to specify which secure tokens may be sent to which clients?,UrFlow policies
1078,Section 7: Discussion,What specifies values that may only be sent to clients over SSL connections?,sendClient policies
1078,Section 7: Discussion,What are the pros and cons of UrFlow compared to?,security types
1078,Section 8: Evaluation,What is the name of the application that checks the code in casestudies with the time required to check the code in casestudies?,UrFlow
1078,Section 8: Evaluation,Who can create courses and modify instructor lists?,system administrators
1078,Section 8: Evaluation,What part of an application's code is separated into the policies and the program itself?,program itself
1078,Section 8: Evaluation,What does the figure in Figure 2 make policy overhead appear to be than it would probably be in a production application?,bigger
1078,Section 8: Evaluation,What application was reimplemented from the paper that introduced the SIF system for combined static and dynamic checking of information flow in Web applications?,Calendar
1078,Section 8: Evaluation,"What application is based on a database of courses and assignments of users to be instructors, teaching assistants, or students in courses?",Gradebook
1078,Section 8: Evaluation,Who may set grades and control TA assignments?,Instructors
1078,Section 8: Evaluation,Who may add invitees who inherit the same read privileges as the creator of an event?,The creator
1078,Section 8: Evaluation,"By default, who may learn anything about an event in a Calendar application?",no one
1078,Section 9: Related Work,"What pursues the same goals as the BAN logic in that it introduces an explicit formalization of programs, rather than just of the knowledge that principals have at points throughout a protocol?",spi calculus
1078,Section 9: Related Work,What system extends Jif for the Web application domain?,SIF
1078,Section 9: Related Work,"What system extends the BAN logic to do automatic, secure partitioning of Web application code across client and server, based on information-flow constraints?",Swift
1078,Section 9: Related Work,What does UrFlow infer from queries from a declarative policy?,security-relevant characteristics
1078,Section 9: Related Work,"What is a technique for static checking of information flow based on explicit data labels such as ""high security"" and ""low security""?",Security types
1078,Section 9: Related Work,"What type of system requires many annotations, including explicit granting of trust to particular spans of code?",Jif-based systems
1078,Section 9: Related Work,What is UrFlow able to do without requiring any program annotations?,sound checking
1078,Section 9: Related Work,What system uses theorem-proving technology to allow sound checking of more programs?,UrFlow
1078,Section 9: Related Work,How many policies may be enough to imply the sensitivity of outputs from many different query forms?,One policy
1078,Section 9: Related Work,What system implements similar functionality on top of standard UNIX abstractions?,Flume
1078,Section 9: Related Work,What is a formal system for reasoning about knowledge in distributed system protocols?,BAN logic
1078,Section 9: Related Work,What type of technology does UrFlow use to allow sound checking of more programs?,theorem-proving
1078,Section 10: Conclusion,What must be run to recover some information that UrFlow depends on?,program analysis
1078,Section 10: Conclusion,What type of queries are used to express security policies?,SQL
1079,Title,What is the title of the paper?,MACE: Model-inference-Assisted Concolic Exploration for Protocol and Vulnerability Discovery
1079,Abstract:,What refines the abstract model through exploration of the analyzed application in a novel technique?,MACE
1079,Abstract:,Program state-space exploration is central to what type of security?,software security
1079,Abstract:,"Using the abstract model as a scaffold, our technique wields more control over what process?",search
1079,Section 1: Introduction,What procedure is used to solve a symbolic formula in a secure system?,decision
1079,Section 1: Introduction,What is the L * online learning algorithm used to construct to guide further search of the program's state-space?,abstract model
1079,Section 1: Introduction,How many ways did we identify to improve the iterative process of exploring the program's state-space in this paper?,two
1079,Section 1: Introduction,"What helps guide further search of a program's state-space, in addition to exploring the program's state-space automati-cally?",abstract models
1079,Section 1: Introduction,What is a new technique used to close security gaps in a software system?,exploring
1079,Section 2: Related Work,What promises automatic inference of models?,Grammar inference
1079,Section 2: Related Work,How are the messages clustered according to the effect of the messages on the execution?,similar
1079,Section 2: Related Work,Who did we assume would provide abstraction functions that abstract concrete input and output messages into an abstract alphabet?,end users
1079,Section 2: Related Work,What is the name of the software community's language for describing abstract software models?,Spec#
1079,Section 2: Related Work,Which model iteratively refines the model using dynamic symbolic execution for the state-space exploration?,MACE
1079,Section 2: Related Work,What does MACE do to reduce the number of messages in a protocol state machine?,cluster messages
1079,Section 2: Related Work,What has a long history?,Model-guided testing
1079,Section 3: Problem Definition and Overview,What do we discuss in the next section of the paper?,possible applications
1079,Section 3.1: Problem Statement,What is an example of a black box inference algorithm that infers a state machine over a fixed-size alphabet by iteratively discovering new states?,L *
1079,Section 3.1: Problem Statement,What assumption does the analyzed program's communication with its environment be deterministic in the work we're attempting to make?,Determinism
1079,Section 3.1: Problem Statement,What do we do if we discover new types of messages in the exploration phase of a program's interaction with its environment?,refine
1079,Section 3.1: Problem Statement,What can a program exhibit that we are abstracting away from the abstract model of its interaction with its environment?,"some nondeterminism,"
1079,Section 3.1: Problem Statement,How many mutually supporting goals are there in the abstract finite-state model of a program's interaction with it's environment?,three
1079,Section 3.2: Applications,What is another application of MACE?,fingerprinting
1079,Section 3.2: Applications,What is the primary intended application of MACE?,statespace exploration
1079,Section 4: Model-inference-Assisted Concolic Exploration,How is the high-level description of MACE illustrated?,illustrated in
1079,Section 4.1: A High-Level Description,What is the shortest transfer sequence from q 0 0 to every state q 0?,q 0
1079,Section 4.1: A High-Level Description,What is the output abstraction function  O?,O
1079,Section 4.1: A High-Level Description,What is the shortest transfer sequence from q 0 0 to every state q  Q 0?,M 0
1079,Section 4.1: A High-Level Description,What does the state-space exploration need to do?,filter
1079,Section 4.1: A High-Level Description,What infers the first state machine and  O as abstract alphabets?,L *
1079,Section 4.1: A High-Level Description,What is the initial set of input messages?,I
1079,Section 4.2: Model Inference with L *,What infers a new state machine over  Ii in every iteration of MACE?,L *
1079,Section 4.2: Model Inference with L *,What is the state-space exploration guided by?,M i
1079,Section 4.2: Model Inference with L *,What is a refinement of M i?,M i+1
1079,Section 4.3: The State-Space Exploration Phase,"What is the name of the sequence of messages that are concrete messages from the set of seed messages, or generated by previous state-space exploration iterations?",sup
1079,Section 4.3: The State-Space Exploration Phase,Who has more control over the process of driving the analyzed application to a desired state?,MACE
1079,Section 5: Implementation,What do we describe in Section 5.3?,our
1079,Section 5: Implementation,What section introduces the state-space exploration component?,Section 5.3
1079,Section 5: Implementation,What section explains the interaction of the L * component and the analyzed server?,Section 5.1
1079,Section 5: Implementation,What component sends queries to and collects responses from the analyzed server?,L *
1079,Section 5: Implementation,What section surveys the main model inference optimizations?,Section 5.2
1079,Section 5.1: L * as a Client,What type of latency do we want to avoid?,nondeterministic
1079,Section 5.1: L * as a Client,What resets the server as a client?,L *
1079,Section 5.2: Model Inference Optimizations,What algorithm is implemented with distributed master-worker parallelization of queries?,L *
1079,Section 5.3: State-Space Exploration,What does the input generator use to solve the modified path condition?,decision procedure
