paper_id,section,question,answer
1082,Section 2: Background,"What is the result of a reducer's output to HDFS called, or may be an intermediate set of values for a MapReduce tuple?",final computation
1082,Section 3: Data Analytic Cloud,What framework does the data analytic cloud use?,MapReduce
1082,Section 3: Data Analytic Cloud,How much does a 1TB set of data cost per month to store?,$150
1082,Section 3: Data Analytic Cloud,Who does the scenario that this paper focuses on relies on to host their large data sets in a public cloud?,a provider
1082,Section 4.1: Spot Instance Characterization,What is the chance of a SI making it past the first hour?,80%
1082,Section 4.1: Spot Instance Characterization,What is the market price at the time of starting the instance?,$0.035
1082,Section 4.1: Spot Instance Characterization,How many sets of data does the Markov Chain have for comparison?,two sets
1082,Section 4.2: Cost of Termination,What is the minimum cost when the total time taken to complete the mappers is a function of block size and the size of the input file?,M
1082,Section 4.2: Cost of Termination,What does terminating a machine result in the loss of if the machine was configured to do so?,reducer slots
1082,Section 4.2: Cost of Termination,What is the total number of machines terminated in Equation 4's calculation of the cost of a termination as the amount of time lost compared to having the set of machines stay up until completion of a job?,f
1082,Section 4.3: Evaluation,How much did each additional SI cost per hour?,$0.04
1082,Section 4.3: Evaluation,What is the y-axis of each job if it ran for less than one hour?,n
1082,Section 4.3: Evaluation,What are additional EC2 SIs added for?,speedup
1082,Section 4: Analysis,What region shows the pricing of different instance types in Amazon's Hadoop platform?,western US
1082,Section 4: Analysis,What is an ideal candidate for SIs since we can use additional nodes to accelerate the computations?,MapReduce
1082,Section 4: Analysis,What is the likelihood of a MapReduce instance being terminated dependent on?,market price
1082,Section 5: Discussion,What cluster is hosting the input file in a SI?,HDFS
1082,Section 5: Discussion,What did we run experiments with that only ran mappers?,accelerator nodes
1082,Section 5: Discussion,What is the tipping point in the HDFS cluster that is overburdened with too many outgoing data transfers?,breaking point
1082,Section 6: Conclusion,What have we presented as a means of attaining performance gains at low monetary cost?,SIs
1082,Title,What is the title of the paper?,See Spot Run: Using Spot Instances for MapReduce Workflows
1083,Abstract:,What method is used to detect malicious URLs of all the popular attack types and identify the nature of attack a malicious URL attempts to launch?,machine learning
1083,Abstract:,What typically detects malicious URLs of a single attack type?,Existing methods
1083,Abstract:,What type of features are used in our method to detect malicious URLs of all the popular attack types and identify the nature of attack a malicious URL attempts to launch?,discriminative features
1083,Section 1: Introduction,What has a great effort been directed towards to address Web-based attacks?,detection
1083,Section 1: Introduction,What nature of blacklisting makes it easy to be evaded?,exact match
1083,Section 1: Introduction,What is an example of a malicious attack that involves sending an email seemingly from a trustworthy source to trick people to click a URL (Uniform Resource Locator) that links to a counterfeit webpage?,phishing
1083,Section 2.1: Overview,What allows our method to adapt and improve continuously with new data?,Interleaving operations
1083,Section 3.2: Link Popularity Features,How many search engines can LPOP be obtained from?,2
1083,Section 3.2: Link Popularity Features,What is a link manipulation that uses a group of webpages to link together?,"""linkfarming"
1083,Section 3.2: Link Popularity Features,What measure of a URL can link popularity be considered as?,reputation
1083,Section 3.4: DNS Features,How many novel DNS features are listed in a URL?,five
1083,Section 3.4: DNS Features,What can be used to detect malicious websites?,DNS information
1083,Section 3.5: DNS Fluxiness Features,What is the total number of unique IPs and ASNs of each IP?,N IP
1083,Section 3.5: DNS Fluxiness Features,What can we estimate using the acquired numbers of FFSNs to detect URLs which are served by FFSNs?,fluxiness
1083,Section 3.6: Network Features,What type of feature is content-length used for?,discriminative
1083,Section 3.6: Network Features,What is the total length of the entire HTTP packet?,content-length field
1083,Section 3.6: Network Features,What can be a useful feature to detect malicious URLs?,redirection count
1083,Section 3: Discriminative Features,"How many groups can lexicon, link popularity, webpage content, DNS, DNS fluxiness, and network traffic be classified into?",six
1083,Section 4.2.1: Detection Accuracy,What is the most effective group of features in detecting malicious URLs?,LPOP
1083,Section 4.2.1: Detection Accuracy,What was the false negative rate?,1.08%
1083,Section 4.2.1: Detection Accuracy,How many benign URLs were used in the same experiments?,"20,000"
1083,Section 4.2.2: Link Popularity Feature Analysis,What kind of link popularity does Google report for both benign and malicious URLs?,lower
1083,Section 4.2.2: Link Popularity Feature Analysis,What is effective to differentiate malicious URLs from benign URLs?,LPOP
1083,Section 4.2.2: Link Popularity Feature Analysis,What percentage of malicious URLs had 0 link popularity?,"60.35%,"
1083,Section 4.2.3: Error Analysis,What keyword did some benign URLs contain even though they were not related to the brand domain?,Brand name
1083,Section 4.2.3: Error Analysis,What does LEX stand for?,malicious SLD
1083,Section 4.2.3: Error Analysis,What did some benign URLs have no on their webpages?,content
1083,Section 4: Evaluation,What is the accuracy rate of the link popularity method?,96%
1083,Section 4: Evaluation,What is 45% of malicious URLs belonging to multiple types of threat?,Multi-labels.
1083,Section 4: Evaluation,What percentage of malicious URLs were found to be linked only by the malicious URLs of the same attack type?,56%
1083,Section 5.1: Non-machine learning approaches,What detects driveby exploits on the Web by monitoring anomalous state changes in a Virtual Machine (VM)?,VM execution.
1083,Section 5.1: Non-machine learning approaches,How long does it take to analyze malicious URLs and propagate a blacklist to end users?,takes time
1083,Section 5.1: Non-machine learning approaches,Which website provides a prediction method for phishing attacks using known heuristics to identify phishing sites?,PhishNet
1083,Section 5: Related Work,What type of method is used to build classifiers?,machine learning
1083,Section 5: Related Work,What is the name of the section that reviews the related work of our method?,reviews
1083,Section 6: Conclusion,What type of discriminative features were found to be highly effective in the study of malicious URLs and attack types?,novel
1083,Section 6: Conclusion,What was the accuracy of the machine learning method used to detect malicious URLs in real-life data that was used to identify attack types?,98%
1083,Section 6: Conclusion,What machine learning feature was used to detect malicious URLs in this study? ?,SVM
1083,Title,What is the title of the paper?,Detecting Malicious Web Links and Identifying Their Attack Types
1084,Abstract:,What protocols are known to be highly robust in scenarios with high churn?,Gossip
1084,Abstract:,What type of deployment demonstrates that the new middleware is efficient?,PlanetLab-based deployment
1084,Abstract:,What does PlanetLab demonstrate is efficient?,middleware
1084,Section 1: Introduction,How did we want to repair small bugs in the Amazon S3 system?,robustly
1084,Section 1: Introduction,What storage system uses a gossip protocol to disseminate server state information?,Amazon S3
1084,Section 1: Introduction,What type of applications do we often see these kinds of scenarios when developing our own?,gossip-based
1084,Section 2: Code Versions and Deployments,What is the deployment number of a module?,d 1
1084,Section 2: Code Versions and Deployments,What is important to distinguish between versions and deployments of a module?,deployments
1084,Section 2: Code Versions and Deployments,"What can interact, as we will describe later in Section 3.3?",Modules
1084,Section 3.1: Gossip and Code Update,What acts as a standard HTTP web server?,The core
1084,Section 3.1: Gossip and Code Update,What does the core do when the deployment numbers match?,demultiplexes
1084,Section 3.1: Gossip and Code Update,What type of request contains the deployment number of the source of the request?,gossip
1084,Section 3.2: Gossip between Cores,How many addresses does the core typically keep in its membership hints list?,two dozen
1084,Section 3.2: Gossip between Cores,"If all else fails, the core will be what with only the rendezvous nodes?",gossiping
1084,Section 3.2: Gossip between Cores,What does the core have a static list of for bootstrapping purposes?,rendezvous nodes
1084,Section 3.3: Layers,What does our middleware provide in addition to the module abstraction?,layer abstraction
1084,Section 3.3: Layers,Modules can register with the core what interface that other modules can access?,Layer
1084,Section 3.3: Layers,What can a module register with the core?,Layer interface
1084,Section 3: Core Architecture,"What contains the list of modules, their current versions, and a deployment number?",configuration file
1084,Section 3: Core Architecture,What does the core mediates in between modules of the same type at different nodes?,gossip
1084,Section 3: Core Architecture,The core system includes code for managing code updates and what else?,loading
1084,Section 4: Performance,How long was the interval for gossips for the membership module set to in a series of tests in order to determine the amount of overhead associated with providing automatic code updating?,5 seconds
1084,Section 4: Performance,What did the application use to merge membership views containing 30 members at random?,self-reinforcement
1084,Section 4: Performance,What did we do as soon as the node was initialized to measure the number of messages sent when code is being sent to the node?,recording messages
1084,Section 5: Related Work,What is a gossip middleware for creating and managing different network overlays?,T-Man
1084,Section 5: Related Work,"What has been used in data aggregation, overlay maintenance, and resource allocation?",Gossip applications
1084,Section 5: Related Work,What algorithm is used for propagating code updates among wireless sensor nodes?,Trickle
1084,Section 6: Conclusion and Future Work,What provides the ability to update code dynamically and allows for updating and rolling back of different versions of gossip-based services without having to take the system down?,modularized middleware
1084,Section 6: Conclusion and Future Work,What will be offered through a layer service in the future?,NAT traversal
1084,Section 6: Conclusion and Future Work,What may not be possible if the core module isn't updated with utmost care?,roll-back
1084,Title,What is the title of the paper?,A Middleware for Gossip Protocols
1085,Section 2.1: Context-Aware OS Services,What can improve upon LRU eviction by evicting unlikely candidates for future access?,CondOS
1085,Section 2.1: Context-Aware OS Services,What can inform the OS as well as applications?,CDUs
1085,Section 2.1: Context-Aware OS Services,What can aid memory eviction decisions?,context
1085,Section 2.2: Enhanced Sensor Privacy,Who is well positioned to advance privacypreserving sensor data processing?,CondOS
1085,Section 2.2: Enhanced Sensor Privacy,What can be of finer granularity in CondOS?,Privacy authorization
1085,Section 2.2: Enhanced Sensor Privacy,What can prevent leakage?,taint tracking
1085,Section 3.2: Energy Reduction Opportunities,What do apps delegate handling of during context generation to the OS?,energy concerns
1085,Section 3.2: Energy Reduction Opportunities,What merges new graph components into the existing dataflow as new CDU Generators are installed?,CDU Manager
1085,Section 3.2: Energy Reduction Opportunities,CondOS's install-time static analysis provides an opportunity to map what to the user's specific phone hardware?,dataflow components
1085,Section 3: Toward a CondOS Design,What gives the OS a much better chance of anticipating and possibly avoiding low-energy or overload situations?,Predictability
1085,Section 3: Toward a CondOS Design,How many challenges motivate the CondOS design?,Two challenges
1085,Section 3: Toward a CondOS Design,What is an example of a CDU vocabulary installed in CondOS?,context dataflow
1085,Section 4: Discussion and Conclusion,What provides the mechanism for OS services to subscribe to context?,CondOS
1085,Section 4: Discussion and Conclusion,What type of system is used to encode context-to-decision mappings?,rule-based
1085,Section 4: Discussion and Conclusion,What might the memory manager learn over time to prefer for some users?,preloading games
1085,Title,What is the title of the paper?,Mobile Apps: It's Time to Move Up to CondOS
1086,Abstract:,What is a language for specifying the programmer-visible behaviour of a processor and its associated devices?,Lyrebird framework
1086,Section 1: Introduction & Background,What are primitive operations distinct from the ordinary instruction set?,machine-management operations
1086,Section 1: Introduction & Background,What does the application to the seL4 kernel depend on?,faithfulness
1086,Section 1: Introduction & Background,What are the assumptions expressed as on the execution state?,invariants
1086,Section 2.4: Functions,"What is a function defined by a tuple of input types and labels, a result type and an expression?",","
1086,Section 2.5: Fragments & Macros,How many primitive imperative statements are there?,two
1086,Section 2.5: Fragments & Macros,What is a primitive imperative statement?,.
1086,Section 2.5: Fragments & Macros,What do semantic macros provide that is superior to textual macros?,type checking
1086,Section 2.6: Aliases,What is the semantics ofstatic single assignment?,SSA
1086,Section 2.6: Aliases,Where is the result of an expression bound early?,alias
1086,Section 2.6: Aliases,Aliases are inherited through what?,structural scopes
1086,Section 2.7: Instructions,How many Instructions are in a behavioural specification?,35)
1086,Section 2.8: Classes,What is a boolean expression?,b
1086,Section 2.8: Classes,What is the name of either an instruction or a class?,I i
1086,Section 2.8: Classes,What is a boolean expression?,b i
1086,Section 2.9: Top-Level Behaviour,"Along with machine initialization, what is the top-level behavior of the model defined by init . . . blocks?",machine cycle
1086,Section 2: The Lyrebird Language,What is the width of all types in the Lyrebird specification language?,2.1)
1086,Section 2: The Lyrebird Language,"Instruction classes define aliases for parameters common to instructions e.g. register operands, and common fragments of behaviour e.g. condition code updates?",2.6)
1086,Section 2: The Lyrebird Language,What is the basic storage unit of the Lyrebird specification language called?,the register
1086,Section 3: Modelling Devices,"What did the models demonstrate the implementation of interface transactions, as well as the structural parameterization mentioned earlier?",structural parameterization
1086,Section 3: Modelling Devices,What type of MMU is driven by tables stored in the underlying memory?,paging MMU
1086,Section 3: Modelling Devices,What language was originally designed with the goal of specifying instruction set behaviour?,Lyrebird
1086,Section 4: Generating a Simulator,What is pure C99 and is completely standalone in the generated simulator?,simulator module
1086,Section 4: Generating a Simulator,What have been carefully chosen to allow straightforward generation of an architectural simulator?,language primitives
1086,Section 4: Generating a Simulator,The framework provides automatically-generated what to exercise the model as an external module?,Python bindings
1086,Section 5: Generating a Model,What is the formal language used in the Lyrebird framework?,Isabelle/HOL
1086,Section 5: Generating a Model,What architecture can the Lyrebird framework be used to produce a formal model of?,programmervisible
1086,Section 5: Generating a Model,Who compared the generated model to a handcrafted one?,Tsai
1086,Section 6: The ARM model,What core was used as a reference for the CPU model?,ARM1136jf-s
1086,Section 6: The ARM model,The initial model produced using the Lyrebird framework was of what instruction set?,ARMv6
1086,Section 7: Ongoing Work,"What do we want to view as simply a part of the underlying system, rather than as a part of the underlying system?",the kernel
1086,Section 7: Ongoing Work,The most important ongoing work is the development of a formal model of what aspect of the language and simulation framework?,semantics
1086,Section 7: Ongoing Work,How should the model be validated to improve our satisfaction with the overall verification?,carefully
1086,Section 8: Related Work,Who advocated and put into practice the Layered Models approach for the VAX VMM project?,Verisoft project
1086,Section 8: Related Work,What language aims to address these shortcomings by allowing higherlevel ('system-level') modelling?,SystemC
1086,Section 8: Related Work,In what year did Bowen present a complete formal model of the Motorola 6800 instruction set?,1987
1086,Section 9: Summary,What is the framework for machine modelling called?,Lyrebird
1086,Section 9: Summary,What has the specification language already been assigned by translation?,semantics
1086,Title,What is the title of the paper?,Lyrebird -Assigning Meanings to Machines
1087,Abstract:,What type of content is distributed on the Akamai platform?,HTTP content
1087,Section 10: Conclusion,Query is Akamai's near what kind of monitoring system?,real-time monitoring
1087,Section 10: Conclusion,"Who are Tim Olsen, James Park, JanMichael Santos, and Brad Wasson?","Erik Nygren,"
1087,Section 10: Conclusion,"What do we face when developing, managing, and operating Query?",issues
1087,Section 1: Introduction,What part of Query is centralized?,The collection
1087,Section 1: Introduction,"What is a near real-time monitoring system, developed in-house, that monitors the Akamai network to provide up-to-date information about the state of its network?",Query
1087,Section 1: Introduction,How many countries are in Akamai's edge network?,70
1087,Section 2.1: Goals,"What is the term for when a machine fails or a connection goes down, the system should still be available to serve requests?",Fault tolerance
1087,Section 2.1: Goals,What is one thing that should eventually be available everywhere when data is published?,Consistency
1087,Section 2.1: Goals,What should always be available to answer requests in a Query?,Reliability
1087,Section 2.2.1: Data Latency and Completeness,To have what waiting for as few things as possible?,complete data
1087,Section 2.2.2: Fault Tolerance and Completeness,What requires Query to find a way to obtain their data?,Completeness
1087,Section 2.2.2: Fault Tolerance and Completeness,What requires Query to move on and work around machines that fail?,Fault tolerance
1087,Section 2.2.3: Fault Tolerance and Quarantining,What are sets of a few equivalent machines called?,aggregator sets
1087,Section 2.2.3: Fault Tolerance and Quarantining,How many aggregators system-wide will a bad request not take down?,hundreds
1087,Section 2.2.3: Fault Tolerance and Quarantining,"What suggests that when a machine fails, we should move requests to it to another machine?",fault tolerance
1087,Section 2.2: Tradeoffs,What kind of tradeoffs do we face in the design of Query?,interesting tradeoffs
1087,Section 2.2: Tradeoffs,What do some of the aforementioned conflict with?,goals
1087,Section 2: Design Goals,Query is designed with a number of what in mind?,goals
1087,Section 2: Design Goals,What kind of tradeoffs do Query get when goals conflict?,difficult
1087,Section 3.1: Query at the Edge,What reads the files periodically and publishes their contents into Query?,A daemon
1087,Section 3.1: Query at the Edge,How many seconds does Query combine tables being published by all processes on a machine?,several
1087,Section 3.1: Query at the Edge,What format do users have the option of writing a file containing the values in their table in?,textbased
1087,Section 3.2: Cluster Proxies,What process sends a generation of tables from one machine to another in an efficient encoded format to save bandwidth?,Query
1087,Section 3.2: Cluster Proxies,What does each Cluster Proxy send each time Query collects a generation?,a copy
1087,Section 3.2: Cluster Proxies,What are some number of machines in a cluster called?,Cluster Proxies
1087,Section 3.3: Aggregators,What machine is Query interested in?,Akamai
1087,Section 3.3: Aggregators,What can a TLA include in addition to data from the Cluster Proxies?,Each generation
1087,Section 3.3: Aggregators,What are TLAs?,Top-Level Aggregators
1087,Section 3.4: SQL Parsers,How many SQL parsers is the TLA shown providing tables to in the Query system?,two
1087,Section 3.4: SQL Parsers,What represents all the thousands of clusters talking to the TLA?,The cloud
1087,Section 3.4: SQL Parsers,What is a machine that receives generations of tables from a TLA?,SQL parser
1087,Section 3.5: Aggregator Sets,What can be configured to talk to only a subset of the network?,TLAs
1087,Section 3.5: Aggregator Sets,Who has different needs?,Different users
1087,Section 3.5: Aggregator Sets,What can get exactly the same data its TLAs can get?,SQL parser
1087,Section 3.6: Combined TLA-SQLs,What do we call a machine doing the work of a TLA and a SQL parser?,a TLA/SQL.
1087,Section 3.7: Overall Network Distribution,How many aggregator sets does Akamai have?,several dozen
1087,Section 4.1: Near Real-Time View,How much time does Query spend before data get into the results of queries?,a minute
1087,Section 4.1: Near Real-Time View,"What does Query use when we need fresh data, even if they are imperfect?",Query.
1087,Section 4.1: Near Real-Time View,How many seconds pass between the collection of generations and the aggregation of generations at the Cluster Proxies?,Seconds
1087,Section 4.2: Synchronization,Is this condition strong or weak enough to provide valuable abilities to the company?,weak
1087,Section 4.2: Synchronization,What can lead to the consumption of a large amount of memory?,rare event
1087,Section 4.3: Historical View,What is used to understand the state of the network now?,Query
1087,Section 4.3: Historical View,Who can be configured to store old generations' copies of certain tables?,aggregators
1087,Section 4.3: Historical View,What system stores the results of queries for a long time and displays them in graphs?,historical reporting
1087,Section 4.4: Static Tables,What does Akamai store to describe where the tables reside?,index files
1087,Section 5.1: Alert System,What percentage of CPU usage does Akamai want to fire an alert when?,98%
1087,Section 5.1: Alert System,What are Engineers and Operations staff able to write to activate alerts by submitting to the Query system at regular intervals?,SQL statements
1087,Section 5.1: Alert System,"When an alert instance is detected, the alert is said to do what when any rows from the previous iteration are no longer present?",fire.
1087,Section 5.2: Historical Reporting System,How many queries does the reporting system store?,several thousand
1087,Section 5.2: Historical Reporting System,What system collects and stores data from Query over time and graphs the results?,historical reporting
1087,Section 5.2: Historical Reporting System,What did the reporting system show in the CPU utilization of Query on certain machines?,spikes
1087,Section 5.3: Customer Access,What is the name of the Akamai customer portal?,EdgeControl
1087,Section 5.3: Customer Access,What type of data do we want to display to customers quickly?,real-time data
1087,Section 5.3: Customer Access,What does Akamai use to collect data?,Query
1087,Section 5.4: Incident Response,What is a vital tool for incident response at Akamai?,Query
1087,Section 5.4: Incident Response,What is the main tool for incident response at Akamai?,alert system
1087,Section 5.4: Incident Response,What is the amount of data collected by Akamai's machine than any one machine can hold?,larger
1087,Section 5: Applications,Who does Query empower at Akamai?,operations staff
1087,Section 6.1: Causes of Growth,Who signs more customers as time goes by?,Akamai
1087,Section 6.1: Causes of Growth,"As time goes by, Akamai signs what kind of customers?",more
1087,Section 6.1: Causes of Growth,What must Akamai do to handle the additional load?,deploy more
1087,Section 6.2: Caching Policies,What does prewarming do to query latency?,dramatically reduces
1087,Section 6.2: Caching Policies,What is the set of tables that an aggregator can configure to prewarm its own distinct set of?,our guess
1087,Section 6.2: Caching Policies,What does cache reduce on the SQL parsers?,memory load
1087,Section 6.3.1: Network Partitioning,How many machines are there in the Akamai network?,"73,000"
1087,Section 6.3.1: Network Partitioning,What do we designate to be the span of each machine?,certain subsets
1087,Section 6.3.2: User Partitioning,"Some applications, like the alert system, must send queries to what we know will have the resources to handle them?",machines
1087,Section 6.3.2: User Partitioning,What does each machine in an aggregator set do to the same tables?,prewarms
1087,Section 6.3.3: Table Partitioning,How many machines does an aggregator set have?,four
1087,Section 6.3.3: Table Partitioning,How much of the data of the original set has a machine needed to partition an aggregator set in this fashion in all cases where we've tried to partition the aggregator set in a fashion?,55%
1087,Section 6.3.4: Aggregator Sets and Fate-Sharing,How many users on the same aggregator set share fate?,two
1087,Section 6.3: Partitioning,How many ways do we have of partitioning the Query system?,three
1087,Section 6: Scalability,What does Query have high needs for?,scalability
1087,Section 7.1: Management options,What is another option when a difficult use case arises?,Deploy
1087,Section 7.1: Management options,Who does the Query software tell that the difficult use case cannot be accommodated?,the user
1087,Section 7.1: Management options,What do we develop to be more efficient about a difficult use case?,Query software
1087,Section 7.2: Configuration Options,What are some aspects of a machine's behavior to change safely without restarting?,difficult
1087,Section 7.2: Configuration Options,What are some aspects of a machine's behavior difficult to change safely without restarting?,easy
1087,Section 7.3: Adding Hardware,How much work does it take to deploy new machines?,less
1087,Section 7.3: Adding Hardware,"What is too expensive for the machines trying to run it, we can put up additional SQL parsers to send it to, if it's too expensive for the machines trying to run it?",SQL statement
1087,Section 7.4: Operational Intervention,What is the downside to manually restarting machines?,stressful
1087,Section 7.4: Operational Intervention,Who can fix a problem manually?,operations personnel
1087,Section 7.4: Operational Intervention,What type of person must be in the loop to fix a memory leak?,human
1087,Section 7.5: Software Development,What is a longer-term activity than pushing a configuration file or deploying new machines?,Software development
1087,Section 7.5: Software Development,Who has to do any work to maintain the software?,No one
1087,Section 7.5: Software Development,Who was unable to get new data and to continue answering queries with old data?,SQL parsers
1087,Section 7: Management Lessons,What type of bugs are some of the problems in Query caused by?,software
1087,Section 7: Management Lessons,What system has taught us lessons that may be of use to administrators of other systems?,Query
1087,Section 8.1: Error Detection,What is an obvious problem if something goes wrong with Query itself?,bootstrapping
1087,Section 8.1: Error Detection,What will not fire if Query has data from too few machines?,an alert
1087,Section 8.1: Error Detection,"What spans all the TLAs, SQL parsers, and TLA/SQLs on a network and can detect problems if something goes wrong with a subset of the Query processes on the network?",aggregator sets
1087,Section 8.2: Fault Tolerance and Quarantining,What helps us limit the scope of failures while achieving fault tolerance?,Aggregator sets
1087,Section 8.2: Fault Tolerance and Quarantining,What requires that load not be moved away from a machine that fails?,Quarantining faults
1087,Section 8.2: Fault Tolerance and Quarantining,What does aggregator sets help us limit the scope of failures while achieving?,fault tolerance
1087,Section 8: Handling Faults,What type of sockets between machines sometimes fail due to congestion?,TCP sockets
1087,Section 8: Handling Faults,What is a goal of Query when a fault occurs?,Fault tolerance
1087,Section 8: Handling Faults,What should be found quickly and easily?,Problems
1087,Section 9: Related Work,What is the name of Query's network monitoring tool?,Akamai
1087,Section 9: Related Work,Who has focused on challenges related to implementing a stream processing system in a distributed fashion?,Borealis
1087,Section 9: Related Work,What does Query use to monitor network services and machine resources?,SNMP
1087,Title,What is the title of the paper?,"Keeping Track of 70,000+ Servers: The Akamai Query System"
1088,Abstract:,What type of datasets is the problem well-studied for?,static
1088,Abstract:,What does ANN stand for?,aggregate NN
1088,Abstract:,What does CPM stand for?,conceptual partitioning
1088,Section 2.: RELATED WORK,What concept does Q-index utilize to reduce the number of updates?,safe regions
1088,Section 2.: RELATED WORK,What is the first monitoring method for spatial queries called?,Q-index
1088,Section 2.: RELATED WORK,What partitions the workspace into rectangular subdomains?,MQM
1088,Section 3.: CONCEPTUAL PARTITIONING MONITORING,What is the distance of the k th NN from q mindist from query point q?,k
1088,Section 3.: CONCEPTUAL PARTITIONING MONITORING,"What cell contains all objects with x coordinate in the range of [i, (i+1)) and y co-ordinate in the range of [j, (j+1)?","c i,j"
1088,Section 3.: CONCEPTUAL PARTITIONING MONITORING,What does CPM use in order to avoid having to maintain a more complicated datastructure in a dynamically dynamic manner?,grid index
1088,Section 4.1: Analysis of CPM,The result maintenance task takes linear time with respect to n and what else?,f obj
1088,Section 4.1: Analysis of CPM,What is the number of cells that intersect the circumscribed square of  q?,C SH
1088,Section 4.1: Analysis of CPM,What is C SH similar to?,C inf
1088,Section 7.: CONCLUSIONS,What module is the core of CPM?,NN computation
1088,Section 7.: CONCLUSIONS,What does the NN computation module produce and store to facilitate fast update handling?,book-keeping information
1088,Section 7.: CONCLUSIONS,What type of analysis demonstrated that CPM outperforms its competitors?,qualitative
1088,Title,What is the title of the paper?,Conceptual Partitioning: An Efficient Method for Continuous Nearest Neighbor Monitoring
1089,Abstract:,How many algorithms do we describe for group labeling?,two
1089,Section 1.1: Outline,"In Section 8, we discuss the connections between spectrum labeling and what analysis?",market basket
1089,Section 1.1: Outline,What method is proposed for selecting the most efficient group labeling algorithm?,cost-based method
1089,Section 1.: INTRODUCTION,How many particles can an ATOFMS sample per minute?,250
1089,Section 1.: INTRODUCTION,What does the fact that the spectra are obtained from a continuously sampled stream of particles allow us to exploit?,domain knowledge
1089,Section 1.: INTRODUCTION,"The size and what of aerosol particles is directly related to their origin, evolution and deposition?",composition
1089,Section 2.1: Preliminaries,"The signature of an ion is a vector  s, si  R, and P i bi = 1. What is the relative signal intensity at m/z value i?",i
1089,Section 2.1: Preliminaries,"What is a set of signatures S =   s1,  s2, ...,  sn?",signature database
1089,Section 2.1: Preliminaries,What can be represented as a normalized vector  b?,mass spectrum
1089,Section 2.2.1: Error Bound,What involves finding a linear combination of ion signatures that approximately matches the input spectrum?,Labeling
1089,Section 2.2.2: Optimization Model,What can cells LF GM and M GHA be represented as?,vectors
1089,Section 2.2.2: Optimization Model,Which subspace is also a feasible subspace?,M BEG
1089,Section 2.2.2: Optimization Model,What is a natural approach to deal with the infinity in a continuous space?,discretize
1089,Section 2.: SPECTRUM LABELING,Where is the problem of labeling a single mass spectrum introduced?,in
1089,Section 4.2: Depth-First Search Voting Algorithm,What do we take at each search node among the spectra in the group?,vote
1089,Section 4.2: Depth-First Search Voting Algorithm,What does a spectrum vote at a node if the subspace corresponding to the node is feasible?,yes
1089,Section 4.2: Depth-First Search Voting Algorithm,How many spectra are in an example of group labeling?,two
1089,Section 4.3: Candidate Generation and Test Algorithm,What theorem establishes the correctness of GenTest?,Theorem 2.
1089,Section 4.3: Candidate Generation and Test Algorithm,What argument is used to establish that labels with a given level of support can only be missing in a certain number of spectra?,pigeon-hole
1089,Section 4.3: Candidate Generation and Test Algorithm,"What is also non-blocking, in contrast to GenTest, in which the testing phase is blocked until the candidate generation phase is complete?",DFSVoting
1089,Section 4.: SEARCH FOR GROUP LABELS,What happens when we go from labeling a single spectrum to a large group of spectra?,fundamentally altered
1089,Section 5.1: Cost Metric,The exact cost of an LP call depends on the constraints and what else?,initial point
1089,Section 5.3.1: A Model of Data Distribution,What is an example of a statistical tool that can be used to characterize data?,Chi-Square testing
1089,Section 5.3.1: A Model of Data Distribution,What is another term for 'impurities' with great variance?,random noise
1089,Section 5.3.1: A Model of Data Distribution,What do most spectra in groups that we want to label tend to be to each other?,very similar
1089,Section 5.3.3: GenTest,What is the cost of searching for the label set for a single spectrum?,C Single
1089,Section 5.3.3: GenTest,What does GenTest substitute C Single with?,equation
1089,Section 5.3: Cost of Group Labeling,What has a significant impact on performance?,data distribution
1089,Section 6.1: Algorithm Profile,Each graph in the series corresponds to what value shown in the upper right corner?,s value
1089,Section 6.1: Algorithm Profile,What is fixed in the algorithm profile?,group size
1089,Section 6.1: Algorithm Profile,What is the group size in the algorithm profile shown in?,1000
1089,Section 6.2: Decision Plots,What can we think of the extended decision plot as?,Voronoi diagram
1089,Section 6.2: Decision Plots,How many regions can the graph be divided into?,two
1089,Section 6.2: Decision Plots,The boundary between regions corresponds to what in the algorithm profiles?,intersection points
1089,Section 6.3.2: System Graph,Where did we discuss the components of the algorithm selection framework?,in
1089,Section 6.3.2: System Graph,How many feedback loops are there from the output to the algorithm profile builder and data distribution estimator in the experimental system we have built?,two lines
1089,Section 6.3.2: System Graph,What applies the algorithm to the input group of spectra and outputs the group label set?,mining engine
1089,Section 6.: ALGORITHM SELECTION,What approach highlights an important point?,precomputation
1089,Section 6.: ALGORITHM SELECTION,What is it hard to tune the cost estimates in cases when there is a difference between the estimates and the observed real cost?,significant discrepancy
1089,Section 7.1: Experimental Setting,How many signatures are in the signature database?,197
1089,Section 7.1: Experimental Setting,What language is the experimental system implemented in?,C++
1089,Section 7.1: Experimental Setting,What is not in the size of the signature database?,performance bottleneck
1089,Section 7.2: The Choice of Cost Metric,How does the number of LP calls invoked relate to the execution time of the algorithm?,proportional
1089,Section 7.2: The Choice of Cost Metric,What is the number of LP calls invoked by a particular task?,x-axis
1089,Section 7.3.1: Algorithm Profile,The right graph shows what plotted from theoretical prediction?,decision table
1089,Section 7.3.1: Algorithm Profile,What is it called when the extra LP calls incurred by the wrong choice are less than 10% of the cost of the optimal algorithm?,tolerable.
1089,Section 7.3.1: Algorithm Profile,What does the theoretical prediction match in terms of general shape and rough absolute values?,experimental results
